0	-19.2518	19.2518
0	-19.1104	19.1104
0	-18.9796	18.9796
0	-18.8485	18.8485
0	-18.708	18.708
0	-18.5714	18.5714
0	-18.4443	18.4443
0	-18.3198	18.3198
0	-18.1818	18.1818
0	-18.0475	18.0475
0	-17.9221	17.9221
0	-17.7382	17.7382
0	-17.6402	17.6402
0	-17.544	17.544
0	-17.4335	17.4335
0	-17.3202	17.3202
0	-17.2051	17.2051
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
53.1567	53.1567	3.98629e-05
55.6379	55.64	-0.00209205
59.1703	59.1023	0.0679972
61.9262	61.9614	-0.0352231
62.1058	62.4342	-0.328442
57.2405	57.8841	-0.643522
52.408	51.9797	0.428305
47.1763	46.5477	0.628577
44.8173	44.3658	0.451571
43.2181	43.5236	-0.305516
42.8573	43.2663	-0.409003
42.4221	43.2741	-0.852007
43.0762	43.7589	-0.682738
43.0814	43.7808	-0.699347
44.1786	44.3082	-0.129573
42.2347	42.107	0.127662
37.481	37.1089	0.372059
32.5028	32.0014	0.50136
30.8978	28.7558	2.14194
30.7665	30.3542	0.412284
31.5761	31.9409	-0.364786
31.8227	32.4704	-0.647646
34.0142	35.1644	-1.15021
37.7482	38.3063	-0.558138
39.5251	40.289	-0.76393
40.1985	41.6702	-1.47165
44.9592	44.6491	0.310089
47.601	48.3538	-0.752763
49.8517	51.88	-2.02833
55.4873	56.6723	-1.18503
55.4487	58.3284	-2.87968
45.706	50.5706	-4.86452
46.806	44.7133	2.0927
48.3572	46.6794	1.67774
58.3446	52.654	5.69057
66.2159	63.0831	3.13284
70.0333	70.6515	-0.618261
72.4545	74.3927	-1.93826
73.4336	74.5904	-1.15678
71.0664	71.7051	-0.638649
68.9025	68.7255	0.177069
73.2667	69.4288	3.83793
67.2118	68.8633	-1.65149
65.706	64.6791	1.02688
75.049	69.8791	5.16984
75.54	76.4471	-0.907021
62.9486	70.3822	-7.43356
44.1354	53.9657	-9.83031
33.0024	35.1024	-2.10001
22.0226	25.6295	-3.60693
29.4243	26.3503	3.07399
35.4775	32.946	2.53146
39.6028	38.113	1.48975
41.5211	40.4794	1.04169
28.9007	33.3022	-4.4015
23.5443	19.9235	3.62082
23.1111	16.7404	6.37077
23.7714	16.5324	7.23905
23.023	16.3884	6.63457
26.8127	18.2407	8.57199
29.9126	23.9092	6.00339
25.4525	26.4751	-1.0226
25.9936	25.7438	0.249806
30.6305	29.616	1.01449
30.4536	33.1692	-2.71556
37.0681	35.7298	1.3383
45.8415	44.4201	1.4214
43.45	47.9655	-4.51551
48.792	47.9973	0.794709
56.1706	52.2358	3.93482
66.3322	62.6656	3.66656
82.5295	75.8761	6.65336
80.6268	79.5643	1.06243
65.0867	65.305	-0.218249
47.7943	48.0839	-0.289628
35.205	31.941	3.26396
33.4903	28.75	4.74031
56.7259	46.0283	10.6977
64.8274	71.3216	-6.49421
63.6996	74.6977	-10.9981
65.0746	73.723	-8.6484
66.4677	74.6702	-8.20251
58.0869	70.2005	-12.1136
46.7895	59.3902	-12.6007
53.4705	50.4805	2.99003
58.7195	57.4297	1.28981
55.8015	59.2374	-3.43588
78.247	68.6295	9.61742
94.2687	93.9994	0.269272
96.3049	102.676	-6.3714
96.5677	100.374	-3.80615
97.1513	95.6383	1.51294
95.3941	96.9148	-1.52064
95.1251	95.9753	-0.850169
97.2448	98.6818	-1.43698
97.5173	107.957	-10.4402
97.7535	106.2	-8.44686
97.901	101.422	-3.52139
98.1108	98.6437	-0.53289
98.3368	97.3881	0.948721
98.5881	98.5558	0.0322556
98.8005	101.541	-2.74009
99.0424	100.675	-1.63283
99.2897	98.9753	0.314355
99.5167	96.1015	3.41516
99.6841	95.4331	4.251
99.8754	93.9886	5.88684
100.266	93.0584	7.20749
100.491	95.2159	5.27473
100.862	97.9625	2.8994
101.149	99.2943	1.85488
101.374	101.063	0.310193
101.65	102.173	-0.52328
101.944	102.05	-0.10623
102.21	102.276	-0.066464
102.634	102.35	0.284274
102.907	103.414	-0.506602
103.2	104.979	-1.7793
103.587	104.243	-0.655807
103.838	104.184	-0.346162
104.158	104.003	0.15567
104.499	104.969	-0.470089
104.786	105.136	-0.350345
105.032	105.376	-0.344342
105.301	106.162	-0.860527
105.681	106.093	-0.412451
106.017	106.303	-0.285951
106.274	106.086	0.187652
106.502	106.305	0.196514
106.893	107.57	-0.677078
107.201	109.987	-2.78619
107.398	111.2	-3.80176
107.72	110.558	-2.83839
107.879	110.305	-2.42627
108.218	108.447	-0.228877
108.475	108.26	0.214424
108.728	108.886	-0.158666
108.822	108.615	0.206938
109.174	108.619	0.554402
109.456	109.547	-0.0900852
109.669	109.923	-0.25336
109.985	111.293	-1.30854
110.262	112.236	-1.97427
110.533	112.155	-1.62165
110.732	111.086	-0.353496
110.989	110.365	0.62406
111.135	110.154	0.98016
111.375	109.95	1.42521
111.618	110.53	1.08824
111.703	111.433	0.270611
112.006	111.713	0.292156
112.282	112.649	-0.367339
112.554	114.241	-1.68734
112.859	116.58	-3.72059
112.927	116.617	-3.6896
113.134	115.53	-2.39589
113.389	114.814	-1.42553
113.591	114.287	-0.695286
113.79	115.259	-1.4693
113.922	117.4	-3.47783
114.125	117.576	-3.45078
114.299	117.534	-3.2345
114.405	117.967	-3.56256
114.623	117.145	-2.52232
114.855	117.046	-2.19119
114.834	116.321	-1.48689
114.928	114.772	0.155701
115.212	113.473	1.73821
115.235	113.556	1.67878
115.314	113.736	1.5785
115.492	113.721	1.77135
115.738	114.601	1.13671
115.868	114.99	0.878014
116.032	116.484	-0.451145
116.01	117.458	-1.44754
116.14	117.554	-1.41341
116.427	119.359	-2.93198
116.597	120.645	-4.04842
116.706	119.589	-2.8832
116.895	118.99	-2.09547
117.105	119.961	-2.85589
117.169	119.505	-2.33594
117.185	118.97	-1.78513
117.443	118.911	-1.46826
117.416	118.515	-1.09831
117.547	117.239	0.308755
117.591	115.479	2.11222
117.714	115.759	1.95498
117.655	115.489	2.1665
117.76	115.541	2.21887
117.782	114.857	2.9255
117.778	115.306	2.47174
117.887	115.712	2.17446
118.018	115.718	2.29999
118.211	115.388	2.82282
118.245	17.3312	100.914
118.393	36.5063	81.8871
118.565	43.6186	74.9462
118.587	50.9275	67.6595
118.586	61.387	57.199
118.75	77.2865	41.4636
118.89	91.126	27.7636
118.885	105.399	13.4856
118.903	115.105	3.79783
118.828	121.62	-2.79229
118.876	128.004	-9.12779
119.098	129.912	-10.8141
119.113	128.423	-9.30965
119.074	132.202	-13.1281
119.184	130.957	-11.773
119.1	132.997	-13.8967
118.977	130.325	-11.3479
119.05	126.834	-7.78433
119.199	116.161	3.03732
119.29	104.635	14.6542
119.238	95.6129	23.625
119.24	96.3009	22.9392
119.247	92.8876	26.3599
119.175	92.3247	26.8506
118.997	86.8235	32.1735
118.832	85.8652	32.9672
118.88	87.3044	31.5761
118.888	92.3103	26.5774
118.994	92.8282	26.1663
118.942	91.608	27.3344
118.895	91.6915	27.2037
118.787	91.5867	27.2002
118.757	98.6562	20.1008
118.691	107.259	11.4317
118.773	109.303	9.47036
118.668	114.725	3.94262
118.457	131.715	-13.2586
118.292	141.883	-23.5903
118.223	142.018	-23.7947
118.221	152.558	-34.3374
118.296	153.952	-35.656
118.362	154.583	-36.2213
118.373	163.007	-44.6344
118.399	156.5	-38.1012
118.222	126.826	-8.60412
118.023	126.435	-8.41257
117.863	128.083	-10.22
117.913	148.142	-30.2297
117.846	159.622	-41.7765
117.831	158.59	-40.7589
117.97	147.642	-29.672
118.016	125.728	-7.71265
117.855	108.826	9.02918
117.586	96.8641	20.7223
117.482	103.205	14.277
117.421	87.551	29.8698
117.428	83.9073	33.5206
117.139	106.438	10.7006
116.921	110.742	6.17853
116.604	79.4696	37.1343
116.214	51.5389	64.6754
116.096	48.8338	67.2618
115.804	51.8916	63.9126
115.781	76.4275	39.3534
115.541	93.9672	21.5741
115.455	108.506	6.94847
115.704	114.765	0.939284
115.788	90.5138	25.2738
115.929	87.1677	28.761
115.845	90.798	25.0475
115.649	103.575	12.0735
114.981	111.063	3.91773
114.766	120.044	-5.27855
114.7	125.269	-10.569
114.729	120.195	-5.46648
114.444	121.355	-6.91092
114.679	128.396	-13.7175
114.808	133.994	-19.1863
114.921	140.24	-25.3189
114.788	152.128	-37.3392
114.641	152.57	-37.9288
114.339	158.695	-44.3562
114.273	160.105	-45.8323
113.869	161.576	-47.7065
113.625	172.621	-58.9963
113.257	152.461	-39.2042
113.239	132.565	-19.3264
113.422	111.134	2.28787
113.493	95.9145	17.5785
113.296	96.9644	16.3316
112.761	122.938	-10.1767
112.311	128.919	-16.6081
112.592	125.418	-12.8265
113.789	125.561	-11.7721
114.338	124.631	-10.2929
115.209	114.962	0.246264
114.478	101.672	12.8067
117.064	108.29	8.77416
117.954	118.991	-1.03667
117.362	120.041	-2.67917
116.842	151.615	-34.7729
116.301	178.257	-61.9563
115.067	182.041	-66.9739
114.367	165.101	-50.7343
113.788	147.168	-33.3802
112.491	164.252	-51.7608
112.504	217.228	-104.723
113.658	220.922	-107.264
114.469	202.325	-87.8559
115.224	183.661	-68.4367
115.106	168.706	-53.6002
114.146	156.737	-42.5907
112.594	151.46	-38.8669
110.833	157.901	-47.0681
109.686	155.008	-45.3222
109.973	148.896	-38.9225
110.287	146.162	-35.8745
109.774	142.807	-33.0333
109.385	136.979	-27.5942
108.951	129.256	-20.3051
108.4	128.251	-19.8506
108.65	130.172	-21.5223
108.476	130.142	-21.666
108.613	142.408	-33.7942
109.161	152.16	-42.9988
108.75	153.531	-44.7807
107.586	146.62	-39.0335
108.459	145.696	-37.2372
111.92	145.511	-33.5912
112.69	146.679	-33.9889
111.981	147.873	-35.8918
111.601	141.159	-29.5581
111.215	132.269	-21.0539
107.234	124.257	-17.0233
106.388	118.229	-11.8407
103.759	116.385	-12.6256
98.1735	122.813	-24.639
101.298	123.406	-22.1078
94.8689	121.226	-26.3573
170.872	122.923	47.9491
177.519	131.97	45.5489
115.903	127.451	-11.5473
114.84	117.3	-2.45999
114.564	118.861	-4.29755
175.517	122.293	53.2248
180.548	129.066	51.4822
179.706	141.685	38.0209
180.085	151.664	28.4206
180.688	154.955	25.7324
182.509	157.204	25.3051
184.381	159.455	24.9255
186.6	159.909	26.6913
190.012	160.827	29.185
172.9	162.239	10.6609
47.724	151.381	-103.657
94.1078	128.644	-34.5362
175.056	137.628	37.4285
203.311	153.378	49.933
199.126	160.217	38.9093
194.555	161.223	33.3319
112.334	157.797	-45.4637
43.1019	138.418	-95.3159
40.9388	122.119	-81.1803
40.2445	103.391	-63.147
43.1528	96.9832	-53.8305
104.222	109.394	-5.17189
118.316	122.069	-3.75294
115.37	124.628	-9.25837
197.423	115.4	82.0224
197.263	135.312	61.9508
116.416	133.505	-17.089
58.1638	112.539	-54.3753
59.1707	96.9243	-37.7536
39.6525	93.2167	-53.5642
42.2778	85.3435	-43.0658
40.9968	82.4139	-41.4171
41.7071	78.7345	-37.0274
50.8531	81.0225	-30.1693
73.8194	108.987	-35.1678
52.6833	103.008	-50.3242
54.2521	79.3252	-25.0731
112.284	74.8388	37.4451
75.1779	88.8202	-13.6424
47.6338	78.9648	-31.331
38.3395	87.5721	-49.2326
37.4793	97.5829	-60.1035
35.5716	91.6573	-56.0857
32.1461	87.251	-55.1049
29.2829	87.5146	-58.2317
26.628	74.4458	-47.8178
24.418	70.4058	-45.9878
22.2814	64.0852	-41.8038
20.3808	47.3721	-26.9913
18.296	45.3278	-27.0318
16.094	57.0373	-40.9433
14.477	63.6197	-49.1427
12.9839	60.071	-47.0871
11.9529	59.9493	-47.9964
11.329	56.7304	-45.4014
10.4779	54.0253	-43.5474
9.5696	54.1449	-44.5753
8.82236	67.2665	-58.4441
8.08844	56.8184	-48.7299
7.29611	47.2873	-39.9912
6.6807	41.3307	-34.65
6.0908	32.9038	-26.813
5.53207	35.808	-30.2759
5.21829	49.2767	-44.0584
4.99082	57.9038	-52.913
4.82367	61.8185	-56.9948
4.61068	59.6746	-55.064
4.39521	54.7075	-50.3123
4.24418	46.4119	-42.1677
4.18042	44.5156	-40.3352
4.03258	46.4258	-42.3932
3.899	35.7339	-31.8349
3.76831	34.2982	-30.5299
3.65101	42.4334	-38.7824
3.65109	47.1475	-43.4964
3.65063	45.0544	-41.4038
3.56814	45.4402	-41.8721
3.44935	43.7541	-40.3047
3.29965	42.3019	-39.0022
3.17334	41.1004	-37.927
3.08078	40.7819	-37.7012
2.97337	37.5487	-34.5753
2.91309	36.9035	-33.9904
2.9239	34.813	-31.8891
2.93691	28.3785	-25.4416
2.93938	29.4997	-26.5603
3.06832	33.2439	-30.1756
3.16018	34.1607	-31.0005
3.2518	43.4112	-40.1594
3.35399	42.7535	-39.3995
3.37434	34.6064	-31.2321
3.47611	32.8916	-29.4154
3.48745	32.319	-28.8315
3.48972	38.4583	-34.9686
3.49199	36.2732	-32.7812
3.50468	34.9186	-31.4139
3.53984	35.8398	-32.3
3.62012	35.9853	-32.3652
3.62969	34.8784	-31.2487
3.67686	34.4716	-30.7948
3.77173	34.0724	-30.3007
3.84247	33.4588	-29.6164
3.90193	31.3862	-27.4843
4.03013	22.4149	-18.3848
4.14495	24.9067	-20.7617
4.24698	29.2988	-25.0518
4.39555	30.0579	-25.6624
4.54483	27.9733	-23.4284
4.69417	26.4248	-21.7306
4.83234	22.2259	-17.3935
4.98035	17.3835	-12.4032
5.16286	28.1545	-22.9917
5.34494	28.3993	-23.0544
5.53833	19.5253	-13.9869
5.75609	22.3817	-16.6256
6.00828	22.8783	-16.87
6.27157	30.4631	-24.1916
6.5686	34.3071	-27.7385
6.88841	33.2128	-26.3244
7.20911	28.9092	-21.7001
7.63164	25.7408	-18.1092
8.06318	25.4035	-17.3403
8.57456	24.2979	-15.7234
9.15578	24.3515	-15.1957
9.88339	24.2977	-14.4143
10.7127	22.2613	-11.5486
11.6604	9.48526	2.17511
12.8002	15.4419	-2.64166
14.119	22.5741	-8.45512
15.6063	25.2797	-9.67345
17.369	27.1633	-9.79426
19.2262	24.8191	-5.59295
21.1826	16.015	5.1676
23.0982	9.10012	13.998
24.9775	12.5842	12.3933
26.6866	13.1297	13.5569
28.266	10.7633	17.5027
29.7817	16.3149	13.4669
31.2671	17.5175	13.7496
32.895	20.1507	12.7443
34.5873	27.6539	6.93344
36.3729	27.7577	8.61523
38.3453	21.1332	17.2121
41.3725	16.6943	24.6782
48.3394	17.6081	30.7313
60.7072	17.8618	42.8454
68.8088	21.114	47.6948
73.0235	23.2217	49.8018
77.8954	23.3508	54.5446
79.1528	17.1398	62.013
77.3457	21.8722	55.4735
74.6955	25.1695	49.5261
74.6341	26.9988	47.6353
77.8273	30.642	47.1853
83.5176	28.6526	54.865
97.0387	22.3238	74.7149
103.63	19.3638	84.2664
93.8983	23.8799	70.0184
96.3809	23.398	72.9829
99.811	21.3795	78.4314
106.445	25.4445	81.0008
105.03	27.5879	77.442
96.8377	30.6943	66.1434
92.0219	34.5665	57.4553
79.7794	33.8802	45.8992
85.2433	27.3853	57.858
85.099	25.2504	59.8486
82.6762	25.7275	56.9487
81.6476	24.8165	56.8311
88.7239	25.3292	63.3947
88.7485	27.099	61.6495
93.6703	26.2246	67.4458
86.9067	17.3332	69.5735
84.6396	21.0017	63.6379
100.87	26.5474	74.3222
96.1241	31.6044	64.5197
89.1525	32.6418	56.5107
82.9805	30.0342	52.9464
76.9497	20.8978	56.0519
79.67	13.994	65.676
76.4081	13.935	62.4731
72.032	13.7055	58.3265
75.5051	13.5175	61.9876
70.6589	18.4894	52.1695
68.2831	18.7733	49.5099
77.8887	18.4194	59.4692
75.4577	25.722	49.7357
67.6582	25.3701	42.2881
63.9092	18.3168	45.5924
59.5677	13.7475	45.8202
60.2874	13.3647	46.9227
62.1339	12.2602	49.8737
61.691	12.824	48.8671
54.6893	12.8626	41.8268
48.4425	11.7686	36.6739
52.3231	9.33748	42.9856
60.1644	11.7565	48.4079
52.6651	12.632	40.0332
47.7432	12.6056	35.1376
47.9459	14.9934	32.9525
61.2273	12.7054	48.5219
70.3309	10.8397	59.4911
62.8737	9.39921	53.4745
48.7792	10.7084	38.0708
51.3436	9.53563	41.8079
79.0108	7.79267	71.2182
104.288	11.358	92.9299
111.26	13.7942	97.4654
99.979	16.2777	83.7013
46.7304	16.8314	29.899
60.447	12.0855	48.3616
64.2116	11.6262	52.5854
65.6827	10.7335	54.9493
52.035	10.7582	41.2768
63.151	9.299	53.852
50.9095	10.0847	40.8248
50.0888	9.06006	41.0288
50.8335	8.25031	42.5832
48.6773	3.88543	44.7919
46.9795	5.58546	41.394
75.5657	7.98861	67.5771
102.473	10.9874	91.4854
106.442	13.3829	93.0587
104.76	13.0215	91.7381
102.899	9.5344	93.3644
102.403	6.73071	95.6718
101.353	6.2435	95.1093
100.095	6.13584	93.9594
98.3448	6.13978	92.2051
96.9227	7.98057	88.9421
94.4096	8.33465	86.075
89.6347	8.04424	81.5904
91.3782	10.135	81.2432
90.256	9.79755	80.4584
89.458	7.36962	82.0884
86.9395	5.54698	81.3926
87.9548	5.38457	82.5702
82.6451	4.73421	77.9109
88.2153	4.51867	83.6967
89.6923	4.55839	85.1339
89.3237	4.47897	84.8447
87.3935	3.9768	83.4167
84.6189	4.5057	80.1132
54.4135	4.14514	50.2684
30.1501	3.14958	27.0006
25.2361	3.46254	21.7736
24.4212	2.42869	21.9925
24.1823	1.44615	22.7361
24.4306	0.834641	23.596
25.5056	1.08897	24.4166
27.6999	1.14783	26.552
31.0036	0.851072	30.1525
34.0019	1.02874	32.9731
34.0303	1.04571	32.9846
34.5466	1.2147	33.3319
32.3094	1.44025	30.8692
32.4082	1.35569	31.0525
31.3567	1.10183	30.2549
32.4417	0.82452	31.6172
33.9083	0.802931	33.1054
33.5844	0.73765	32.8468
31.6606	0.656721	31.0038
29.5202	0.568959	28.9513
27.8715	0.452628	27.4188
26.9576	0.0300623	26.9275
26.4041	0.190561	26.2135
26.085	0.336342	25.7487
25.8479	0.291205	25.5567
25.681	0.330391	25.3506
25.5606	0.235383	25.3252
25.4252	-0.0234862	25.4487
25.2761	-0.210738	25.4869
25.1131	-0.220475	25.3335
24.9498	-0.181468	25.1313
24.8483	-0.170668	25.019
24.7758	-0.0912708	24.8671
24.6687	-0.0852734	24.754
24.5472	-0.0900553	24.6373
24.4215	0.0416129	24.3799
24.3173	0.0808943	24.2364
24.1776	-0.0297256	24.2073
24.0711	-0.132991	24.2041
24.0757	-0.14247	24.2182
24.0809	-0.224816	24.3058
24.0745	-0.650126	24.7246
23.9886	-21.93	45.9186
23.8615	-11.5148	35.3762
23.7332	-0.88331	24.6165
23.5153	13.4903	10.025
23.2869	3.2456	20.0413
22.9699	3.59896	19.371
22.6622	31.1603	-8.49811
22.3193	12.5149	9.80447
21.9111	-2.43618	24.3473
21.5249	-4.95726	26.4821
21.1729	-0.032633	21.2055
20.8202	4.30223	16.518
20.4436	4.04781	16.3958
20.0891	-2.60419	22.6932
19.7553	-5.72677	25.4821
19.4423	-4.80022	24.2425
19.1521	-2.95323	22.1053
18.8036	7.43941	11.3642
18.457	3.0914	15.3656
18.0637	3.87747	14.1862
17.5808	4.53475	13.0461
17.0383	7.89813	9.14018
16.4392	9.11195	7.32721
15.7382	14.3503	1.38791
15.0256	15.0696	-0.0440451
14.2081	16.3723	-2.16421
13.4238	14.0889	-0.665121
12.6612	11.5708	1.09046
11.9534	10.4053	1.5481
11.2332	6.27452	4.95869
10.4902	5.07382	5.41641
9.74399	4.3204	5.42359
9.04176	6.34735	2.69442
8.40694	8.51608	-0.109132
7.89768	4.9303	2.96738
7.50338	4.07248	3.4309
7.2127	3.22585	3.98685
6.99065	2.56736	4.42329
6.79138	1.88487	4.9065
6.68427	2.44894	4.23533
6.58783	3.93456	2.65327
6.58332	-2.50024	9.08356
6.46211	-0.753014	7.21513
6.40935	-1.09204	7.50139
6.24053	-1.12932	7.36985
6.07131	-0.903187	6.9745
5.79743	1.78774	4.00969
5.53558	0.87307	4.66251
5.26221	2.04961	3.2126
5.02417	1.38447	3.6397
4.79774	3.20753	1.59021
4.5942	11.3467	-6.75254
4.36778	10.7912	-6.42342
4.14142	8.77002	-4.62861
3.91498	9.1399	-5.22493
3.71225	8.35398	-4.64173
3.45261	7.87917	-4.42656
3.1596	5.23937	-2.07977
2.91426	4.2948	-1.38055
2.68116	9.98082	-7.29966
2.51635	11.1801	-8.66372
2.36494	11.2122	-8.84729
2.21874	14.0966	-11.8778
2.10807	6.37436	-4.26629
1.99858	7.56806	-5.56949
1.91274	7.26594	-5.35321
1.80455	7.526	-5.72145
1.68503	9.7355	-8.05047
1.59996	19.1221	-17.5221
1.51532	18.9398	-17.4245
1.39611	16.6042	-15.2081
1.3928	14.8441	-13.4513
1.27277	16.1989	-14.9261
1.24819	17.4246	-16.1764
1.14526	18.0717	-16.9265
1.1104	19.8718	-18.7614
1.00366	20.2899	-19.2863
0.980426	25.8946	-24.9142
0.86155	31.1228	-30.2612
0.862318	26.3951	-25.5328
0.851146	16.7437	-15.8926
0.863893	17.7387	-16.8749
0.792521	28.502	-27.7095
0.636906	36.6284	-35.9915
0.481072	35.1557	-34.6746
0.397169	28.61	-28.2128
0.288966	9.20542	-8.91645
0.288975	12.9481	-12.6591
0.288828	14.9958	-14.7069
0.288631	16.1038	-15.8152
0.252291	13.4373	-13.185
0.143908	21.2135	-21.0695
0.143515	18.6927	-18.5492
0.142954	18.0438	-17.9009
0.142248	18.5231	-18.3809
0.129512	16.6146	-16.4851
0.128371	15.2134	-15.085
0.103782	26.6758	-26.572
0.136397	33.509	-33.3726
0.133789	32.6002	-32.4665
0.217128	32.6361	-32.4189
0.253027	32.9936	-32.7405
0.253204	30.8171	-30.5639
0.299046	26.458	-26.159
0.273047	25.5545	-25.2814
0.254463	28.9968	-28.7424
0.312207	29.6097	-29.2975
0.347738	27.4381	-27.0903
0.317889	26.8166	-26.4988
0.274	21.9061	-21.6321
0.338369	22.8851	-22.5467
0.382147	22.3097	-21.9275
0.362839	22.2742	-21.9114
0.804156	25.649	-24.8448
0.587827	33.9699	-33.382
0.358175	36.2806	-35.9224
0.243259	34.9925	-34.7492
0.153746	33.3777	-33.224
0.076908	33.1795	-33.1026
0	31.8888	-31.8888
0	21.8942	-21.8942
0	16.7371	-16.7371
0	16.9547	-16.9547
0	23.0894	-23.0894
0	31.649	-31.649
0	29.5839	-29.5839
0	18.8143	-18.8143
0	20.5561	-20.5561
0	30.2735	-30.2735
0	39.6117	-39.6117
0	37.5848	-37.5848
0	28.8318	-28.8318
0	10.851	-10.851
0	9.89971	-9.89971
0	12.4849	-12.4849
0	12.7882	-12.7882
0	7.96293	-7.96293
0	10.419	-10.419
0	8.52878	-8.52878
0	7.48567	-7.48567
0	8.71452	-8.71452
0	5.08581	-5.08581
0	3.33812	-3.33812
0	17.1353	-17.1353
0	21.0129	-21.0129
0	17.7087	-17.7087
0	14.439	-14.439
0	11.5736	-11.5736
0	11.2169	-11.2169
0	8.75131	-8.75131
0	6.81168	-6.81168
0	8.38163	-8.38163
0	7.44695	-7.44695
0	6.15452	-6.15452
0	7.3267	-7.3267
0	4.65367	-4.65367
0	2.51723	-2.51723
0	1.2636	-1.2636
0	-0.495331	0.495331
0	-0.635916	0.635916
0	-0.774919	0.774919
0	-0.430656	0.430656
0	-2.35167	2.35167
0	-4.29691	4.29691
0	-3.69827	3.69827
0	-2.12753	2.12753
0	-9.13706	9.13706
0	-13.5365	13.5365
0	-13.4612	13.4612
0	-9.61155	9.61155
0	-7.09563	7.09563
0	-8.94087	8.94087
0	-12.3363	12.3363
0	-11.0794	11.0794
0	-3.23661	3.23661
0	3.69992	-3.69992
0	5.05039	-5.05039
0	1.53096	-1.53096
0	-12.6139	12.6139
0	-8.95011	8.95011
0	-8.10313	8.10313
0	-7.74081	7.74081
0	-10.8388	10.8388
0	-8.57341	8.57341
0	-11.3097	11.3097
0	-11.5588	11.5588
0	-11.5505	11.5505
0	-12.3475	12.3475
0	-13.0874	13.0874
0	-9.84727	9.84727
0	-6.11126	6.11126
0	-5.64068	5.64068
0	-6.09843	6.09843
0	-6.53555	6.53555
0	-6.58237	6.58237
0	-6.67976	6.67976
0	-6.71646	6.71646
0	-6.75403	6.75403
0	-6.74853	6.74853
0	-7.34493	7.34493
0	-8.49516	8.49516
0	-8.14516	8.14516
0	-8.32989	8.32989
0	-8.51723	8.51723
0	-8.98972	8.98972
0	-8.44596	8.44596
0	-9.84973	9.84973
0	-8.39058	8.39058
0	-8.09916	8.09916
0	-8.27901	8.27901
0	-8.81585	8.81585
0	-9.57547	9.57547
0	-18.0382	18.0382
0	-24.8084	24.8084
0	-26.0594	26.0594
0	-26.151	26.151
0	-26.0425	26.0425
0	-25.7292	25.7292
0	-24.8139	24.8139
0	-3.42374	3.42374
0	-6.24931	6.24931
0	-6.39859	6.39859
0	-6.58436	6.58436
0	-6.68407	6.68407
0	-6.97624	6.97624
0	-7.07888	7.07888
0	-7.26142	7.26142
0	-7.27014	7.27014
0	-7.24742	7.24742
0	-7.35892	7.35892
0	-7.62678	7.62678
0	-7.91894	7.91894
0	-8.17242	8.17242
0	-8.36263	8.36263
0	-8.53093	8.53093
0	-8.6734	8.6734
0	-8.81238	8.81238
0	-8.94034	8.94034
0	-9.07234	9.07234
0	-9.20044	9.20044
0	-9.33529	9.33529
0	-9.46235	9.46235
0	-9.58364	9.58364
0	-9.69619	9.69619
0	-9.80599	9.80599
0	-9.91797	9.91797
0	-10.0309	10.0309
0	-10.1374	10.1374
0	-10.2456	10.2456
0	-10.342	10.342
0	-10.4433	10.4433
0	-10.536	10.536
0	-10.6211	10.6211
0	-10.7395	10.7395
0	-10.8683	10.8683
0	-10.9974	10.9974
0	-11.13	11.13
0	-11.2703	11.2703
0	-11.4101	11.4101
0	-11.5556	11.5556
0	-11.6985	11.6985
0	-11.8493	11.8493
0	-12.0017	12.0017
0	-12.1535	12.1535
0	-12.3052	12.3052
0	-12.452	12.452
0	-12.6005	12.6005
0	-12.7428	12.7428
0	-12.8717	12.8717
0	-12.9988	12.9988
0	-13.1248	13.1248
0	-13.2565	13.2565
0	-13.3765	13.3765
0	-13.5068	13.5068
0	-13.6514	13.6514
0	-13.7733	13.7733
0	-13.9513	13.9513
0	-14.1469	14.1469
0	-14.3375	14.3375
0	-14.5332	14.5332
0	-14.7305	14.7305
0	-14.9199	14.9199
0	-15.1012	15.1012
0	-15.2812	15.2812
0	-15.4693	15.4693
0	-15.6529	15.6529
0	-15.8368	15.8368
0	-16.0077	16.0077
0	-16.165	16.165
0	-16.3047	16.3047
0	-16.436	16.436
0	-16.5608	16.5608
0	-16.682	16.682
0	-16.7865	16.7865
0	-16.8895	16.8895
0	-16.9724	16.9724
0	-17.0693	17.0693
0	-17.1578	17.1578
0	-17.2625	17.2625
0	-17.3724	17.3724
0	-17.4886	17.4886
0	-17.6037	17.6037
0	-17.7147	17.7147
0	-17.8261	17.8261
0	-17.93	17.93
0	-18.0348	18.0348
0	-18.1346	18.1346
0	-18.2389	18.2389
0	-18.332	18.332
0	-18.4277	18.4277
0	-18.5267	18.5267
0	-18.6252	18.6252
0	-18.7182	18.7182
0	-18.8093	18.8093
